organization_name,discipline_name,grid_id,discipline_id,number_researchers,pct_insiders,pct_domesticoutsiders,pct_foreignoutsiders,grid_country_code,established_year,country_name,geo_region,latitude,longitude,continent
McGill University,Psychology and Cognitive Sciences,grid.14709.3b,17,485,31.340206146240234,30.30927848815918,38.35051727294922,CA,1821,Canada,North America,45.504167,-73.574722,North & South America
Carnegie Mellon University,Medical and Health Sciences,grid.147455.6,11,177,32.203392028808594,51.97740173339844,15.819208145141602,US,1900,United States,North America,40.443322,-79.943583,North & South America
Carnegie Mellon University,Economics,grid.147455.6,14,48,52.08333206176758,33.333335876464844,14.583333015441896,US,1900,United States,North America,40.443322,-79.943583,North & South America
Carnegie Mellon University,Engineering,grid.147455.6,9,254,29.527559280395508,50.393699645996094,20.07873916625977,US,1900,United States,North America,40.443322,-79.943583,North & South America
Carnegie Mellon University,Chemical Sciences,grid.147455.6,3,156,22.43589782714844,53.84615707397461,23.71794891357422,US,1900,United States,North America,40.443322,-79.943583,North & South America
Carnegie Mellon University,Information and Computing Sciences,grid.147455.6,8,402,39.30348205566406,36.81592178344727,23.880596160888672,US,1900,United States,North America,40.443322,-79.943583,North & South America
Carnegie Mellon University,Biological Sciences,grid.147455.6,6,144,25.69444465637207,54.86111068725586,19.44444465637207,US,1900,United States,North America,40.443322,-79.943583,North & South America
Carnegie Mellon University,Psychology and Cognitive Sciences,grid.147455.6,17,131,43.511451721191406,38.931297302246094,17.5572509765625,US,1900,United States,North America,40.443322,-79.943583,North & South America
Carnegie Mellon University,Education,grid.147455.6,13,42,54.761905670166016,33.333335876464844,11.904762268066406,US,1900,United States,North America,40.443322,-79.943583,North & South America
Carnegie Mellon University,All,grid.147455.6,99,1870,35.026737213134766,45.61497116088867,19.35828971862793,US,1900,United States,North America,40.443322,-79.943583,North & South America
Carnegie Mellon University,Mathematical Sciences,grid.147455.6,1,142,30.985916137695312,52.81690216064453,16.19718360900879,US,1900,United States,North America,40.443322,-79.943583,North & South America
Carnegie Mellon University,Technology,grid.147455.6,10,68,27.94117546081543,48.52941131591797,23.52941131591797,US,1900,United States,North America,40.443322,-79.943583,North & South America
Carnegie Mellon University,"Commerce, Management, Tourism and Services",grid.147455.6,15,45,51.111114501953125,40.0,8.88888931274414,US,1900,United States,North America,40.443322,-79.943583,North & South America
Carnegie Mellon University,Physical Sciences,grid.147455.6,2,125,20.80000114440918,56.0,23.19999885559082,US,1900,United States,North America,40.443322,-79.943583,North & South America
Massey University,Medical and Health Sciences,grid.148374.d,11,188,47.34042739868164,15.425531387329102,37.23403930664063,NZ,1927,New Zealand,Oceania,-40.3856388255737,175.618056356907,Oceania
Massey University,"Commerce, Management, Tourism and Services",grid.148374.d,15,85,50.58823776245117,18.823530197143555,30.58823585510254,NZ,1927,New Zealand,Oceania,-40.3856388255737,175.618056356907,Oceania
Massey University,Environmental Sciences,grid.148374.d,5,67,59.70149230957031,14.925373077392578,25.37313461303711,NZ,1927,New Zealand,Oceania,-40.3856388255737,175.618056356907,Oceania
Massey University,Studies in Human Society,grid.148374.d,16,72,59.72222137451172,15.277777671813965,25.0,NZ,1927,New Zealand,Oceania,-40.3856388255737,175.618056356907,Oceania
Massey University,Education,grid.148374.d,13,34,73.52941131591797,8.823529243469238,17.647058486938477,NZ,1927,New Zealand,Oceania,-40.3856388255737,175.618056356907,Oceania
Massey University,Psychology and Cognitive Sciences,grid.148374.d,17,53,49.05660629272461,15.09433937072754,35.849056243896484,NZ,1927,New Zealand,Oceania,-40.3856388255737,175.618056356907,Oceania
Massey University,Chemical Sciences,grid.148374.d,3,56,32.14285659790039,14.285715103149414,53.57142639160156,NZ,1927,New Zealand,Oceania,-40.3856388255737,175.618056356907,Oceania
Massey University,Information and Computing Sciences,grid.148374.d,8,36,44.4444465637207,13.88888931274414,41.66666412353516,NZ,1927,New Zealand,Oceania,-40.3856388255737,175.618056356907,Oceania
Massey University,Economics,grid.148374.d,14,36,58.33333206176758,13.88888931274414,27.77777862548828,NZ,1927,New Zealand,Oceania,-40.3856388255737,175.618056356907,Oceania
Massey University,Engineering,grid.148374.d,9,108,42.59259414672852,19.44444465637207,37.96296310424805,NZ,1927,New Zealand,Oceania,-40.3856388255737,175.618056356907,Oceania
Massey University,All,grid.148374.d,99,1200,49.66666793823242,14.5,35.83333206176758,NZ,1927,New Zealand,Oceania,-40.3856388255737,175.618056356907,Oceania
Massey University,Agricultural and Veterinary Sciences,grid.148374.d,7,120,63.33333206176758,5.833333492279053,30.83333396911621,NZ,1927,New Zealand,Oceania,-40.3856388255737,175.618056356907,Oceania
Massey University,"Language, Communication and Culture",grid.148374.d,20,31,58.06451416015625,12.90322494506836,29.032257080078125,NZ,1927,New Zealand,Oceania,-40.3856388255737,175.618056356907,Oceania
Massey University,Biological Sciences,grid.148374.d,6,192,46.875,14.0625,39.0625,NZ,1927,New Zealand,Oceania,-40.3856388255737,175.618056356907,Oceania
University of Montreal,Engineering,grid.14848.31,9,133,44.36090469360352,24.812030792236328,30.82706642150879,CA,1878,Canada,North America,45.505556,-73.615476,North & South America
University of Montreal,Mathematical Sciences,grid.14848.31,1,89,55.05617904663086,20.22471809387207,24.71910095214844,CA,1878,Canada,North America,45.505556,-73.615476,North & South America
University of Montreal,Studies in Human Society,grid.14848.31,16,72,58.33333206176758,26.38888931274414,15.277777671813965,CA,1878,Canada,North America,45.505556,-73.615476,North & South America
University of Montreal,All,grid.14848.31,99,3325,45.05263137817383,30.8872184753418,24.06015014648437,CA,1878,Canada,North America,45.505556,-73.615476,North & South America
University of Montreal,Chemical Sciences,grid.14848.31,3,138,37.68115997314453,24.63768196105957,37.68115997314453,CA,1878,Canada,North America,45.505556,-73.615476,North & South America
University of Montreal,Agricultural and Veterinary Sciences,grid.14848.31,7,102,56.86274719238281,18.627450942993164,24.509803771972656,CA,1878,Canada,North America,45.505556,-73.615476,North & South America
University of Montreal,Medical and Health Sciences,grid.14848.31,11,1469,43.83934783935547,33.21987533569336,22.94077491760254,CA,1878,Canada,North America,45.505556,-73.615476,North & South America
University of Montreal,"Commerce, Management, Tourism and Services",grid.14848.31,15,32,56.25,21.875,21.875,CA,1878,Canada,North America,45.505556,-73.615476,North & South America
University of Montreal,Psychology and Cognitive Sciences,grid.14848.31,17,272,48.89705657958984,33.45588302612305,17.647058486938477,CA,1878,Canada,North America,45.505556,-73.615476,North & South America
University of Montreal,Information and Computing Sciences,grid.14848.31,8,88,37.5,38.6363639831543,23.863636016845703,CA,1878,Canada,North America,45.505556,-73.615476,North & South America
University of Montreal,Education,grid.14848.31,13,44,70.45454406738281,22.72727394104004,6.818181991577148,CA,1878,Canada,North America,45.505556,-73.615476,North & South America
University of Montreal,Environmental Sciences,grid.14848.31,5,51,27.45098114013672,49.01960754394531,23.52941131591797,CA,1878,Canada,North America,45.505556,-73.615476,North & South America
University of Montreal,Physical Sciences,grid.14848.31,2,158,46.83544158935547,25.316455841064453,27.848100662231445,CA,1878,Canada,North America,45.505556,-73.615476,North & South America
University of Montreal,Biological Sciences,grid.14848.31,6,538,40.70631790161133,31.41263961791992,27.88104057312012,CA,1878,Canada,North America,45.505556,-73.615476,North & South America
University of Lleida,Engineering,grid.15043.33,9,57,68.42105102539062,24.561403274536133,7.017543792724609,ES,1297,Spain,Southern Europe,41.615114,0.620052,Europe
University of Lleida,All,grid.15043.33,99,533,59.287052154541016,32.457786560058594,8.255159378051758,ES,1297,Spain,Southern Europe,41.615114,0.620052,Europe
University of Lleida,Medical and Health Sciences,grid.15043.33,11,78,44.87179565429688,47.43589782714844,7.692307949066162,ES,1297,Spain,Southern Europe,41.615114,0.620052,Europe
University of Lleida,Chemical Sciences,grid.15043.33,3,46,54.34782409667969,34.78260803222656,10.8695650100708,ES,1297,Spain,Southern Europe,41.615114,0.620052,Europe
University of Lleida,Biological Sciences,grid.15043.33,6,125,52.79999923706055,36.0,11.200000762939451,ES,1297,Spain,Southern Europe,41.615114,0.620052,Europe
University of Lleida,Agricultural and Veterinary Sciences,grid.15043.33,7,50,58.0,30.00000190734864,12.0,ES,1297,Spain,Southern Europe,41.615114,0.620052,Europe
University of Lleida,Environmental Sciences,grid.15043.33,5,33,66.66667175292969,24.24242401123047,9.090909004211426,ES,1297,Spain,Southern Europe,41.615114,0.620052,Europe
Vanderbilt University,Medical and Health Sciences,grid.152326.1,11,1331,31.78061485290528,59.80466079711914,8.414726257324219,US,1873,United States,North America,36.144937,-86.802687,North & South America
Vanderbilt University,Engineering,grid.152326.1,9,187,29.411766052246094,56.68449401855469,13.903742790222168,US,1873,United States,North America,36.144937,-86.802687,North & South America
Vanderbilt University,Physical Sciences,grid.152326.1,2,188,25.53191566467285,60.10638427734375,14.361701965332031,US,1873,United States,North America,36.144937,-86.802687,North & South America
Vanderbilt University,Psychology and Cognitive Sciences,grid.152326.1,17,251,33.86454391479492,60.15936279296875,5.976095676422119,US,1873,United States,North America,36.144937,-86.802687,North & South America
Vanderbilt University,Mathematical Sciences,grid.152326.1,1,82,31.70731735229492,53.658538818359375,14.634145736694336,US,1873,United States,North America,36.144937,-86.802687,North & South America
Vanderbilt University,Economics,grid.152326.1,14,33,27.2727279663086,66.66667175292969,6.060606002807617,US,1873,United States,North America,36.144937,-86.802687,North & South America
Vanderbilt University,All,grid.152326.1,99,3107,31.766977310180664,58.19118118286133,10.041841506958008,US,1873,United States,North America,36.144937,-86.802687,North & South America
Vanderbilt University,Education,grid.152326.1,13,78,44.87179565429688,53.84615707397461,1.2820513248443604,US,1873,United States,North America,36.144937,-86.802687,North & South America
Vanderbilt University,Technology,grid.152326.1,10,43,20.930233001708984,62.79069900512695,16.279069900512695,US,1873,United States,North America,36.144937,-86.802687,North & South America
Vanderbilt University,Biological Sciences,grid.152326.1,6,489,29.447853088378903,56.850711822509766,13.701431274414062,US,1873,United States,North America,36.144937,-86.802687,North & South America
Vanderbilt University,Studies in Human Society,grid.152326.1,16,39,43.58974456787109,53.84615707397461,2.5641026496887207,US,1873,United States,North America,36.144937,-86.802687,North & South America
Vanderbilt University,Information and Computing Sciences,grid.152326.1,8,113,35.398231506347656,56.637168884277344,7.964601993560791,US,1873,United States,North America,36.144937,-86.802687,North & South America
Vanderbilt University,Chemical Sciences,grid.152326.1,3,169,28.994083404541016,53.84615707397461,17.15976333618164,US,1873,United States,North America,36.144937,-86.802687,North & South America
University of Florida,Studies in Human Society,grid.15276.37,16,85,43.52941131591797,48.235294342041016,8.235294342041016,US,1853,United States,North America,29.643902,-82.354951,North & South America
University of Florida,Built Environment and Design,grid.15276.37,12,34,32.35294342041016,55.88235092163086,11.764705657958984,US,1853,United States,North America,29.643902,-82.354951,North & South America
University of Florida,Earth Sciences,grid.15276.37,4,115,38.260868072509766,42.60869598388672,19.130434036254883,US,1853,United States,North America,29.643902,-82.354951,North & South America
University of Florida,Physical Sciences,grid.15276.37,2,283,33.92226028442383,50.17668151855469,15.901060104370115,US,1853,United States,North America,29.643902,-82.354951,North & South America
University of Florida,Chemical Sciences,grid.15276.37,3,309,34.30420684814453,45.30744171142578,20.38834953308105,US,1853,United States,North America,29.643902,-82.354951,North & South America
University of Florida,All,grid.15276.37,99,5973,34.55550003051758,50.24275970458984,15.201741218566896,US,1853,United States,North America,29.643902,-82.354951,North & South America
University of Florida,Environmental Sciences,grid.15276.37,5,265,35.094337463378906,49.05660629272461,15.8490571975708,US,1853,United States,North America,29.643902,-82.354951,North & South America
University of Florida,Engineering,grid.15276.37,9,458,37.11790466308594,45.63318634033203,17.2489070892334,US,1853,United States,North America,29.643902,-82.354951,North & South America
University of Florida,Agricultural and Veterinary Sciences,grid.15276.37,7,351,40.17094039916992,42.73504257202149,17.094017028808594,US,1853,United States,North America,29.643902,-82.354951,North & South America
University of Florida,"Commerce, Management, Tourism and Services",grid.15276.37,15,73,43.83561706542969,41.095890045166016,15.068493843078612,US,1853,United States,North America,29.643902,-82.354951,North & South America
University of Florida,Education,grid.15276.37,13,103,42.71844482421875,49.51456069946289,7.766990184783935,US,1853,United States,North America,29.643902,-82.354951,North & South America
University of Florida,Mathematical Sciences,grid.15276.37,1,175,36.57142639160156,53.14285659790039,10.285714149475098,US,1853,United States,North America,29.643902,-82.354951,North & South America
University of Florida,Information and Computing Sciences,grid.15276.37,8,195,33.333335876464844,47.69230651855469,18.9743595123291,US,1853,United States,North America,29.643902,-82.354951,North & South America
University of Florida,Psychology and Cognitive Sciences,grid.15276.37,17,292,31.849315643310547,59.93150329589844,8.219178199768066,US,1853,United States,North America,29.643902,-82.354951,North & South America
University of Florida,"Language, Communication and Culture",grid.15276.37,20,32,56.25,43.75,0.0,US,1853,United States,North America,29.643902,-82.354951,North & South America
University of Florida,Biological Sciences,grid.15276.37,6,1154,34.315425872802734,47.487003326416016,18.19757461547852,US,1853,United States,North America,29.643902,-82.354951,North & South America
University of Florida,Economics,grid.15276.37,14,73,38.35616302490234,45.20547866821289,16.438356399536133,US,1853,United States,North America,29.643902,-82.354951,North & South America
University of Florida,Medical and Health Sciences,grid.15276.37,11,1829,31.383270263671875,55.05740737915039,13.559322357177734,US,1853,United States,North America,29.643902,-82.354951,North & South America
University of Florida,Technology,grid.15276.37,10,98,27.5510196685791,59.18367385864258,13.265305519104004,US,1853,United States,North America,29.643902,-82.354951,North & South America
Yonsei University,"Commerce, Management, Tourism and Services",grid.15444.30,15,31,61.29032516479492,6.45161247253418,32.25806427001953,KR,1885,Korea,Asia,37.566031,126.93854,Asia
Yonsei University,Physical Sciences,grid.15444.30,2,395,63.2911376953125,21.772151947021484,14.9367094039917,KR,1885,Korea,Asia,37.566031,126.93854,Asia
Yonsei University,Information and Computing Sciences,grid.15444.30,8,210,58.57142639160156,17.142858505249023,24.28571510314941,KR,1885,Korea,Asia,37.566031,126.93854,Asia
Yonsei University,Medical and Health Sciences,grid.15444.30,11,1496,71.52406311035156,19.05080223083496,9.42513370513916,KR,1885,Korea,Asia,37.566031,126.93854,Asia
Yonsei University,Technology,grid.15444.30,10,188,55.319149017333984,19.680850982666016,25.0,KR,1885,Korea,Asia,37.566031,126.93854,Asia
Yonsei University,All,grid.15444.30,99,4204,63.51094055175781,19.74310111999512,16.745956420898438,KR,1885,Korea,Asia,37.566031,126.93854,Asia
Yonsei University,Studies in Human Society,grid.15444.30,16,33,48.48484802246094,6.060606002807617,45.45454788208008,KR,1885,Korea,Asia,37.566031,126.93854,Asia
Yonsei University,Economics,grid.15444.30,14,40,47.5,30.00000190734864,22.5,KR,1885,Korea,Asia,37.566031,126.93854,Asia
Yonsei University,Earth Sciences,grid.15444.30,4,46,47.82608795166016,10.8695650100708,41.30434799194336,KR,1885,Korea,Asia,37.566031,126.93854,Asia
Yonsei University,Psychology and Cognitive Sciences,grid.15444.30,17,129,60.46511459350586,16.279069900512695,23.255815505981445,KR,1885,Korea,Asia,37.566031,126.93854,Asia
Yonsei University,Biological Sciences,grid.15444.30,6,636,65.40880584716797,21.38364791870117,13.207547187805176,KR,1885,Korea,Asia,37.566031,126.93854,Asia
Yonsei University,Engineering,grid.15444.30,9,506,56.32411193847656,20.7509880065918,22.92490196228028,KR,1885,Korea,Asia,37.566031,126.93854,Asia
Yonsei University,Chemical Sciences,grid.15444.30,3,327,55.351680755615234,22.935779571533203,21.71253776550293,KR,1885,Korea,Asia,37.566031,126.93854,Asia
Yonsei University,Mathematical Sciences,grid.15444.30,1,68,52.94117736816406,14.705883026123049,32.35294342041016,KR,1885,Korea,Asia,37.566031,126.93854,Asia
Saint Petersburg State University,Environmental Sciences,grid.15447.33,5,32,59.375,25.0,15.625,RU,1724,Russia,Central and Eastern Europe,59.942,30.299,Europe
Saint Petersburg State University,Medical and Health Sciences,grid.15447.33,11,149,46.97986602783203,39.597312927246094,13.422818183898926,RU,1724,Russia,Central and Eastern Europe,59.942,30.299,Europe
Saint Petersburg State University,Biological Sciences,grid.15447.33,6,221,61.5384635925293,28.50678825378418,9.954751014709473,RU,1724,Russia,Central and Eastern Europe,59.942,30.299,Europe
Saint Petersburg State University,Mathematical Sciences,grid.15447.33,1,222,67.11711883544922,22.52252197265625,10.360360145568848,RU,1724,Russia,Central and Eastern Europe,59.942,30.299,Europe
Saint Petersburg State University,Technology,grid.15447.33,10,44,70.45454406738281,15.909090995788574,13.636363983154297,RU,1724,Russia,Central and Eastern Europe,59.942,30.299,Europe
Saint Petersburg State University,Psychology and Cognitive Sciences,grid.15447.33,17,49,59.18367385864258,22.448978424072266,18.36734771728516,RU,1724,Russia,Central and Eastern Europe,59.942,30.299,Europe
Saint Petersburg State University,Chemical Sciences,grid.15447.33,3,372,68.27957153320312,22.580644607543945,9.139784812927246,RU,1724,Russia,Central and Eastern Europe,59.942,30.299,Europe
Saint Petersburg State University,Earth Sciences,grid.15447.33,4,114,62.28070068359375,32.45614242553711,5.263157844543457,RU,1724,Russia,Central and Eastern Europe,59.942,30.299,Europe
Saint Petersburg State University,Engineering,grid.15447.33,9,314,65.28662109375,29.617834091186523,5.095541477203369,RU,1724,Russia,Central and Eastern Europe,59.942,30.299,Europe
Saint Petersburg State University,Physical Sciences,grid.15447.33,2,398,70.35176086425781,23.869346618652344,5.778894424438477,RU,1724,Russia,Central and Eastern Europe,59.942,30.299,Europe
Saint Petersburg State University,Information and Computing Sciences,grid.15447.33,8,70,54.28571701049805,31.428571701049805,14.285715103149414,RU,1724,Russia,Central and Eastern Europe,59.942,30.299,Europe
Saint Petersburg State University,All,grid.15447.33,99,2053,64.44227600097656,26.351680755615234,9.206040382385254,RU,1724,Russia,Central and Eastern Europe,59.942,30.299,Europe
Vita-Salute San Raffaele University,All,grid.15496.3f,99,425,15.764705657958984,72.70587921142578,11.529412269592283,IT,1996,Italy,Southern Europe,45.507078,9.267318,Europe
Vita-Salute San Raffaele University,Medical and Health Sciences,grid.15496.3f,11,248,16.129032135009766,70.16128540039062,13.709677696228027,IT,1996,Italy,Southern Europe,45.507078,9.267318,Europe
Vita-Salute San Raffaele University,Psychology and Cognitive Sciences,grid.15496.3f,17,34,17.647058486938477,76.47058868408203,5.882352828979492,IT,1996,Italy,Southern Europe,45.507078,9.267318,Europe
Vita-Salute San Raffaele University,Biological Sciences,grid.15496.3f,6,66,9.090909004211426,81.81818389892578,9.090909004211426,IT,1996,Italy,Southern Europe,45.507078,9.267318,Europe
Dublin City University,Biological Sciences,grid.15596.3e,6,43,39.53488540649414,41.86046600341797,18.604650497436523,IE,1975,Ireland,Western and Northern Europe,53.384954,-6.256542,Europe
Dublin City University,Chemical Sciences,grid.15596.3e,3,58,48.27585983276367,18.965517044067383,32.75862121582031,IE,1975,Ireland,Western and Northern Europe,53.384954,-6.256542,Europe
Dublin City University,All,grid.15596.3e,99,537,46.92737579345703,24.02234649658203,29.050277709960938,IE,1975,Ireland,Western and Northern Europe,53.384954,-6.256542,Europe
Dublin City University,Engineering,grid.15596.3e,9,67,49.25373077392578,19.402984619140625,31.3432846069336,IE,1975,Ireland,Western and Northern Europe,53.384954,-6.256542,Europe
Dublin City University,Information and Computing Sciences,grid.15596.3e,8,45,55.55555725097656,20.0,24.44444465637207,IE,1975,Ireland,Western and Northern Europe,53.384954,-6.256542,Europe
Dublin City University,Medical and Health Sciences,grid.15596.3e,11,96,46.875,30.20833396911621,22.916667938232425,IE,1975,Ireland,Western and Northern Europe,53.384954,-6.256542,Europe
Dublin City University,Technology,grid.15596.3e,10,34,41.17647171020508,29.411766052246094,29.411766052246094,IE,1975,Ireland,Western and Northern Europe,53.384954,-6.256542,Europe
Dublin City University,Physical Sciences,grid.15596.3e,2,54,33.333335876464844,12.962963104248049,53.70370101928711,IE,1975,Ireland,Western and Northern Europe,53.384954,-6.256542,Europe
Paul Sabatier University,Biological Sciences,grid.15781.3a,6,124,16.935483932495117,66.93548583984375,16.129032135009766,FR,1229,France,Western and Northern Europe,43.561944,1.468333,Europe
Paul Sabatier University,Earth Sciences,grid.15781.3a,4,49,14.285715103149414,63.26530456542969,22.448978424072266,FR,1229,France,Western and Northern Europe,43.561944,1.468333,Europe
Paul Sabatier University,Medical and Health Sciences,grid.15781.3a,11,315,20.952381134033203,73.65079498291016,5.396825313568115,FR,1229,France,Western and Northern Europe,43.561944,1.468333,Europe
Paul Sabatier University,All,grid.15781.3a,99,880,21.704545974731445,65.11363220214844,13.181818008422852,FR,1229,France,Western and Northern Europe,43.561944,1.468333,Europe
Paul Sabatier University,Physical Sciences,grid.15781.3a,2,47,27.659574508666992,51.0638313293457,21.276596069335938,FR,1229,France,Western and Northern Europe,43.561944,1.468333,Europe
Paul Sabatier University,Engineering,grid.15781.3a,9,79,20.25316429138184,63.2911376953125,16.45569610595703,FR,1229,France,Western and Northern Europe,43.561944,1.468333,Europe
Paul Sabatier University,Chemical Sciences,grid.15781.3a,3,99,24.24242401123047,66.66667175292969,9.090909004211426,FR,1229,France,Western and Northern Europe,43.561944,1.468333,Europe
Paul Sabatier University,Information and Computing Sciences,grid.15781.3a,8,44,52.27272415161133,38.6363639831543,9.090909004211426,FR,1229,France,Western and Northern Europe,43.561944,1.468333,Europe
Universitat Politècnica de València,Economics,grid.157927.f,14,46,91.30435180664062,2.17391300201416,6.5217390060424805,ES,1971,Spain,Southern Europe,39.481653,-0.343808,Europe
Universitat Politècnica de València,Psychology and Cognitive Sciences,grid.157927.f,17,66,84.8484878540039,12.121212005615234,3.0303030014038086,ES,1971,Spain,Southern Europe,39.481653,-0.343808,Europe
Universitat Politècnica de València,Engineering,grid.157927.f,9,522,86.97317504882812,10.536398887634276,2.490421295166016,ES,1971,Spain,Southern Europe,39.481653,-0.343808,Europe
Universitat Politècnica de València,Information and Computing Sciences,grid.157927.f,8,245,90.61224365234376,6.530611991882324,2.857142925262451,ES,1971,Spain,Southern Europe,39.481653,-0.343808,Europe
Universitat Politècnica de València,Mathematical Sciences,grid.157927.f,1,169,89.34911346435547,7.100591659545898,3.550295829772949,ES,1971,Spain,Southern Europe,39.481653,-0.343808,Europe
Universitat Politècnica de València,Environmental Sciences,grid.157927.f,5,32,90.625,6.25,3.125,ES,1971,Spain,Southern Europe,39.481653,-0.343808,Europe
Universitat Politècnica de València,Technology,grid.157927.f,10,112,78.57142639160156,16.964284896850586,4.464285850524902,ES,1971,Spain,Southern Europe,39.481653,-0.343808,Europe
Universitat Politècnica de València,Chemical Sciences,grid.157927.f,3,215,73.48837280273438,24.1860466003418,2.325581312179565,ES,1971,Spain,Southern Europe,39.481653,-0.343808,Europe
Universitat Politècnica de València,Physical Sciences,grid.157927.f,2,125,75.19999694824219,20.80000114440918,4.0,ES,1971,Spain,Southern Europe,39.481653,-0.343808,Europe
Universitat Politècnica de València,Biological Sciences,grid.157927.f,6,152,72.36841583251953,21.710527420043945,5.921052932739258,ES,1971,Spain,Southern Europe,39.481653,-0.343808,Europe
Universitat Politècnica de València,Medical and Health Sciences,grid.157927.f,11,137,74.45255279541016,21.897809982299805,3.649634838104248,ES,1971,Spain,Southern Europe,39.481653,-0.343808,Europe
Universitat Politècnica de València,"Commerce, Management, Tourism and Services",grid.157927.f,15,55,85.45454406738281,9.090909004211426,5.454545497894287,ES,1971,Spain,Southern Europe,39.481653,-0.343808,Europe
Universitat Politècnica de València,Studies in Human Society,grid.157927.f,16,39,84.61538696289062,2.5641026496887207,12.820513725280762,ES,1971,Spain,Southern Europe,39.481653,-0.343808,Europe
Universitat Politècnica de València,Built Environment and Design,grid.157927.f,12,38,89.47368621826172,10.526315689086914,0.0,ES,1971,Spain,Southern Europe,39.481653,-0.343808,Europe
Universitat Politècnica de València,Earth Sciences,grid.157927.f,4,36,88.8888931274414,11.111111640930176,0.0,ES,1971,Spain,Southern Europe,39.481653,-0.343808,Europe
Universitat Politècnica de València,Agricultural and Veterinary Sciences,grid.157927.f,7,73,82.19178009033203,15.068493843078612,2.7397260665893555,ES,1971,Spain,Southern Europe,39.481653,-0.343808,Europe
Universitat Politècnica de València,All,grid.157927.f,99,2127,83.30982208251953,13.211095809936523,3.47907829284668,ES,1971,Spain,Southern Europe,39.481653,-0.343808,Europe
Czech University of Life Sciences Prague,Chemical Sciences,grid.15866.3c,3,40,67.5,22.5,10.0,CZ,1906,Czech Republic,Central and Eastern Europe,50.131458,14.373258,Europe
Czech University of Life Sciences Prague,Environmental Sciences,grid.15866.3c,5,87,50.57471466064453,33.333335876464844,16.091955184936523,CZ,1906,Czech Republic,Central and Eastern Europe,50.131458,14.373258,Europe
Czech University of Life Sciences Prague,Engineering,grid.15866.3c,9,45,57.77777862548828,31.11111259460449,11.111111640930176,CZ,1906,Czech Republic,Central and Eastern Europe,50.131458,14.373258,Europe
Czech University of Life Sciences Prague,Medical and Health Sciences,grid.15866.3c,11,48,66.66667175292969,22.916667938232425,10.416666030883787,CZ,1906,Czech Republic,Central and Eastern Europe,50.131458,14.373258,Europe
Czech University of Life Sciences Prague,All,grid.15866.3c,99,529,53.68620300292969,30.623817443847656,15.689981460571287,CZ,1906,Czech Republic,Central and Eastern Europe,50.131458,14.373258,Europe
Czech University of Life Sciences Prague,Earth Sciences,grid.15866.3c,4,40,37.5,40.0,22.5,CZ,1906,Czech Republic,Central and Eastern Europe,50.131458,14.373258,Europe
Czech University of Life Sciences Prague,Biological Sciences,grid.15866.3c,6,142,44.36619567871094,40.140846252441406,15.492958068847656,CZ,1906,Czech Republic,Central and Eastern Europe,50.131458,14.373258,Europe
Czech University of Life Sciences Prague,Agricultural and Veterinary Sciences,grid.15866.3c,7,78,64.10256958007812,20.51282119750977,15.384615898132324,CZ,1906,Czech Republic,Central and Eastern Europe,50.131458,14.373258,Europe
Koç University,Information and Computing Sciences,grid.15876.3d,8,32,21.875,21.875,56.25,TR,1993,Turkey,Asia,41.205609,29.072648,Asia
Koç University,Chemical Sciences,grid.15876.3d,3,33,18.18181800842285,33.333335876464844,48.48484802246094,TR,1993,Turkey,Asia,41.205609,29.072648,Asia
Koç University,Physical Sciences,grid.15876.3d,2,31,9.67741870880127,29.032257080078125,61.29032516479492,TR,1993,Turkey,Asia,41.205609,29.072648,Asia
Koç University,Biological Sciences,grid.15876.3d,6,38,7.894736289978027,50.0,42.105262756347656,TR,1993,Turkey,Asia,41.205609,29.072648,Asia
Koç University,All,grid.15876.3d,99,437,10.98398208618164,46.453086853027344,42.56292724609375,TR,1993,Turkey,Asia,41.205609,29.072648,Asia
Koç University,Medical and Health Sciences,grid.15876.3d,11,128,1.5625,78.125,20.3125,TR,1993,Turkey,Asia,41.205609,29.072648,Asia
Koç University,Engineering,grid.15876.3d,9,41,12.19512176513672,31.70731735229492,56.09756088256836,TR,1993,Turkey,Asia,41.205609,29.072648,Asia
University of L'Aquila,Medical and Health Sciences,grid.158820.6,11,217,67.2811050415039,29.493087768554688,3.22580623626709,IT,1952,Italy,Southern Europe,42.367363,13.351896,Europe
University of L'Aquila,Physical Sciences,grid.158820.6,2,64,59.375,32.8125,7.8125,IT,1952,Italy,Southern Europe,42.367363,13.351896,Europe
University of L'Aquila,Biological Sciences,grid.158820.6,6,90,65.55555725097656,31.11111259460449,3.3333334922790527,IT,1952,Italy,Southern Europe,42.367363,13.351896,Europe
University of L'Aquila,Information and Computing Sciences,grid.158820.6,8,89,69.66292572021484,28.089887619018555,2.2471909523010254,IT,1952,Italy,Southern Europe,42.367363,13.351896,Europe
University of L'Aquila,Chemical Sciences,grid.158820.6,3,70,54.28571701049805,41.42857360839844,4.285714626312256,IT,1952,Italy,Southern Europe,42.367363,13.351896,Europe
University of L'Aquila,Psychology and Cognitive Sciences,grid.158820.6,17,43,62.79069900512695,34.88372039794922,2.325581312179565,IT,1952,Italy,Southern Europe,42.367363,13.351896,Europe
University of L'Aquila,Mathematical Sciences,grid.158820.6,1,69,49.27536392211914,43.4782600402832,7.2463765144348145,IT,1952,Italy,Southern Europe,42.367363,13.351896,Europe
